GEO.id,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,PENITEM.id,PENITEM.display-label,AMOUNT
0400000US37,North Carolina,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,263566
0400000US37,North Carolina,1,State and Local ,8,   Covered payroll,N
0400000US37,North Carolina,1,State and Local ,9,   Pension obligations,N
0400000US37,North Carolina,2,State,1,   Total Contributions,2820976
0400000US37,North Carolina,2,State,11,   Employee contributions,1182407
0400000US37,North Carolina,2,State,12,   Government contributions,1638569
0400000US37,North Carolina,2,State,121,   State government contributions,1206045
0400000US37,North Carolina,2,State,122,   Local government contributions,432524
0400000US37,North Carolina,2,State,2,   Earnings on investments,10880129
0400000US37,North Carolina,2,State,3,   Total payments,5310075
0400000US37,North Carolina,2,State,31,   Benefits,4980686
0400000US37,North Carolina,2,State,32,   Withdrawals,178149
0400000US37,North Carolina,2,State,39,   Other payments,151240
0400000US37,North Carolina,2,State,4,   Total cash and investment holdings,84702601
0400000US37,North Carolina,2,State,41,   Total cash and short-term investments,2056285
0400000US37,North Carolina,2,State,411,   Cash and demand deposits,2056283
0400000US37,North Carolina,2,State,412,"   Time, savings deposits and nonfederal short-term investments",2
0400000US37,North Carolina,2,State,42,   Total securities,66998495
0400000US37,North Carolina,2,State,421,   Governmental securities,8839126
0400000US37,North Carolina,2,State,4211,   Federal government,8839008
0400000US37,North Carolina,2,State,42111,   U.S. Treasury,2338536
0400000US37,North Carolina,2,State,42112,   Federal agency,6500472
0400000US37,North Carolina,2,State,4212,   State and local government,118
0400000US37,North Carolina,2,State,422,   Nongovernmental securities,58159369
0400000US37,North Carolina,2,State,4221,   Corporate bonds,17746586
0400000US37,North Carolina,2,State,4222,   Corporate stocks,18466823
0400000US37,North Carolina,2,State,4223,   Mortgages,0
0400000US37,North Carolina,2,State,4224,   Funds held in trust,12364
0400000US37,North Carolina,2,State,4225,   Foreign and international securities,21933596
0400000US37,North Carolina,2,State,4229,   Other nongovernmental securities,0
0400000US37,North Carolina,2,State,43,   Total other investments,15647821
0400000US37,North Carolina,2,State,431,   Real property,7548597
0400000US37,North Carolina,2,State,432,   Miscellaneous investments,8099224
0400000US37,North Carolina,2,State,6,   Total Membership,664203
0400000US37,North Carolina,2,State,61,   Active membership,482393
0400000US37,North Carolina,2,State,62,   Inactive membership,181810
0400000US37,North Carolina,2,State,7,   Total beneficiaries receiving periodic benefit payments,262605
0400000US37,North Carolina,2,State,8,   Covered payroll,18144436
0400000US37,North Carolina,2,State,9,   Pension obligations,88305767
0400000US37,North Carolina,3,Local,1,   Total Contributions,25296
0400000US37,North Carolina,3,Local,11,   Employee contributions,9508
0400000US37,North Carolina,3,Local,12,   Government contributions,15788
0400000US37,North Carolina,3,Local,121,   State government contributions,911
0400000US37,North Carolina,3,Local,122,   Local government contributions,14877
0400000US37,North Carolina,3,Local,2,   Earnings on investments,107366
0400000US37,North Carolina,3,Local,3,   Total payments,47428
0400000US37,North Carolina,3,Local,31,   Benefits,44548
0400000US37,North Carolina,3,Local,32,   Withdrawals,492
0400000US37,North Carolina,3,Local,39,   Other payments,2388
0400000US37,North Carolina,3,Local,4,   Total cash and investment holdings,535877
0400000US37,North Carolina,3,Local,41,   Total cash and short-term investments,20701
0400000US37,North Carolina,3,Local,411,   Cash and demand deposits,20558
0400000US37,North Carolina,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",143
0400000US37,North Carolina,3,Local,42,   Total securities,464524
0400000US37,North Carolina,3,Local,421,   Governmental securities,27625
0400000US37,North Carolina,3,Local,4211,   Federal government,26987
0400000US37,North Carolina,3,Local,42111,   U.S. Treasury,0
0400000US37,North Carolina,3,Local,42112,   Federal agency,26987
0400000US37,North Carolina,3,Local,4212,   State and local government,638
0400000US37,North Carolina,3,Local,422,   Nongovernmental securities,436899
0400000US37,North Carolina,3,Local,4221,   Corporate bonds,49479
0400000US37,North Carolina,3,Local,4222,   Corporate stocks,231696
0400000US37,North Carolina,3,Local,4223,   Mortgages,0
0400000US37,North Carolina,3,Local,4224,   Funds held in trust,10968
0400000US37,North Carolina,3,Local,4225,   Foreign and international securities,0
0400000US37,North Carolina,3,Local,4229,   Other nongovernmental securities,144756
0400000US37,North Carolina,3,Local,43,   Total other investments,50652
0400000US37,North Carolina,3,Local,431,   Real property,12769
0400000US37,North Carolina,3,Local,432,   Miscellaneous investments,37883
0400000US37,North Carolina,3,Local,6,   Total Membership,1613
0400000US37,North Carolina,3,Local,61,   Active membership,1574
0400000US37,North Carolina,3,Local,62,   Inactive membership,39
0400000US37,North Carolina,3,Local,7,   Total beneficiaries receiving periodic benefit payments,961
0400000US37,North Carolina,3,Local,8,   Covered payroll,N
0400000US37,North Carolina,3,Local,9,   Pension obligations,N
0400000US38,North Dakota,1,State and Local ,1,   Total Contributions,323059
0400000US38,North Dakota,1,State and Local ,11,   Employee contributions,119967
0400000US38,North Dakota,1,State and Local ,12,   Government contributions,203092
0400000US38,North Dakota,1,State and Local ,121,   State government contributions,62751
0400000US38,North Dakota,1,State and Local ,122,   Local government contributions,140341
0400000US38,North Dakota,1,State and Local ,2,   Earnings on investments,512797
0400000US38,North Dakota,1,State and Local ,3,   Total payments,328387
0400000US38,North Dakota,1,State and Local ,31,   Benefits,296222
0400000US38,North Dakota,1,State and Local ,32,   Withdrawals,11536
0400000US38,North Dakota,1,State and Local ,39,   Other payments,20629
0400000US38,North Dakota,1,State and Local ,4,   Total cash and investment holdings,4617426
0400000US38,North Dakota,1,State and Local ,41,   Total cash and short-term investments,53293
0400000US38,North Dakota,1,State and Local ,411,   Cash and demand deposits,21610
0400000US38,North Dakota,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",31683
0400000US38,North Dakota,1,State and Local ,42,   Total securities,3627547
0400000US38,North Dakota,1,State and Local ,421,   Governmental securities,423120
0400000US38,North Dakota,1,State and Local ,4211,   Federal government,414700
0400000US38,North Dakota,1,State and Local ,42111,   U.S. Treasury,19298
0400000US38,North Dakota,1,State and Local ,42112,   Federal agency,395402
0400000US38,North Dakota,1,State and Local ,4212,   State and local government,8420
0400000US38,North Dakota,1,State and Local ,422,   Nongovernmental securities,3204427
0400000US38,North Dakota,1,State and Local ,4221,   Corporate bonds,425441
0400000US38,North Dakota,1,State and Local ,4222,   Corporate stocks,1091853
0400000US38,North Dakota,1,State and Local ,4223,   Mortgages,0
0400000US38,North Dakota,1,State and Local ,4224,   Funds held in trust,108385
0400000US38,North Dakota,1,State and Local ,4225,   Foreign and international securities,977100
0400000US38,North Dakota,1,State and Local ,4229,   Other nongovernmental securities,601648
0400000US38,North Dakota,1,State and Local ,43,   Total other investments,936586
0400000US38,North Dakota,1,State and Local ,431,   Real property,595509
0400000US38,North Dakota,1,State and Local ,432,   Miscellaneous investments,341077
0400000US38,North Dakota,1,State and Local ,6,   Total Membership,40754
0400000US38,North Dakota,1,State and Local ,61,   Active membership,34151
0400000US38,North Dakota,1,State and Local ,62,   Inactive membership,6603
0400000US38,North Dakota,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,18203
0400000US38,North Dakota,1,State and Local ,8,   Covered payroll,N
0400000US38,North Dakota,1,State and Local ,9,   Pension obligations,N
0400000US38,North Dakota,2,State,1,   Total Contributions,308121
0400000US38,North Dakota,2,State,11,   Employee contributions,115650
0400000US38,North Dakota,2,State,12,   Government contributions,192471
0400000US38,North Dakota,2,State,121,   State government contributions,62193
0400000US38,North Dakota,2,State,122,   Local government contributions,130278
0400000US38,North Dakota,2,State,2,   Earnings on investments,475466
0400000US38,North Dakota,2,State,3,   Total payments,301339
0400000US38,North Dakota,2,State,31,   Benefits,271651
0400000US38,North Dakota,2,State,32,   Withdrawals,10495
0400000US38,North Dakota,2,State,39,   Other payments,19193
0400000US38,North Dakota,2,State,4,   Total cash and investment holdings,4335019
0400000US38,North Dakota,2,State,41,   Total cash and short-term investments,51432
0400000US38,North Dakota,2,State,411,   Cash and demand deposits,20305
0400000US38,North Dakota,2,State,412,"   Time, savings deposits and nonfederal short-term investments",31127
0400000US38,North Dakota,2,State,42,   Total securities,3367719
0400000US38,North Dakota,2,State,421,   Governmental securities,402212
0400000US38,North Dakota,2,State,4211,   Federal government,393821
0400000US38,North Dakota,2,State,42111,   U.S. Treasury,17623
0400000US38,North Dakota,2,State,42112,   Federal agency,376198
0400000US38,North Dakota,2,State,4212,   State and local government,8391
0400000US38,North Dakota,2,State,422,   Nongovernmental securities,2965507
0400000US38,North Dakota,2,State,4221,   Corporate bonds,372050
0400000US38,North Dakota,2,State,4222,   Corporate stocks,1022604
0400000US38,North Dakota,2,State,4223,   Mortgages,0
0400000US38,North Dakota,2,State,4224,   Funds held in trust,41743
0400000US38,North Dakota,2,State,4225,   Foreign and international securities,977100
0400000US38,North Dakota,2,State,4229,   Other nongovernmental securities,552010
0400000US38,North Dakota,2,State,43,   Total other investments,915868
0400000US38,North Dakota,2,State,431,   Real property,575057
0400000US38,North Dakota,2,State,432,   Miscellaneous investments,340811
0400000US38,North Dakota,2,State,6,   Total Membership,39100
0400000US38,North Dakota,2,State,61,   Active membership,32567
0400000US38,North Dakota,2,State,62,   Inactive membership,6533
0400000US38,North Dakota,2,State,7,   Total beneficiaries receiving periodic benefit payments,17102
0400000US38,North Dakota,2,State,8,   Covered payroll,12239660
0400000US38,North Dakota,2,State,9,   Pension obligations,6077552
0400000US38,North Dakota,3,Local,1,   Total Contributions,14938
0400000US38,North Dakota,3,Local,11,   Employee contributions,4317
0400000US38,North Dakota,3,Local,12,   Government contributions,10621
0400000US38,North Dakota,3,Local,121,   State government contributions,558
0400000US38,North Dakota,3,Local,122,   Local government contributions,10063
0400000US38,North Dakota,3,Local,2,   Earnings on investments,37331
0400000US38,North Dakota,3,Local,3,   Total payments,27048
0400000US38,North Dakota,3,Local,31,   Benefits,24571
0400000US38,North Dakota,3,Local,32,   Withdrawals,1041
0400000US38,North Dakota,3,Local,39,   Other payments,1436
0400000US38,North Dakota,3,Local,4,   Total cash and investment holdings,282407
0400000US38,North Dakota,3,Local,41,   Total cash and short-term investments,1861
0400000US38,North Dakota,3,Local,411,   Cash and demand deposits,1305
0400000US38,North Dakota,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",556
0400000US38,North Dakota,3,Local,42,   Total securities,259828
0400000US38,North Dakota,3,Local,421,   Governmental securities,20908
0400000US38,North Dakota,3,Local,4211,   Federal government,20879
0400000US38,North Dakota,3,Local,42111,   U.S. Treasury,1675
0400000US38,North Dakota,3,Local,42112,   Federal agency,19204
0400000US38,North Dakota,3,Local,4212,   State and local government,29
0400000US38,North Dakota,3,Local,422,   Nongovernmental securities,238920
0400000US38,North Dakota,3,Local,4221,   Corporate bonds,53391
0400000US38,North Dakota,3,Local,4222,   Corporate stocks,69249
0400000US38,North Dakota,3,Local,4223,   Mortgages,0
0400000US38,North Dakota,3,Local,4224,   Funds held in trust,66642
0400000US38,North Dakota,3,Local,4225,   Foreign and international securities,0
